Name	Kingdom	Phylum	Class	Order	Family	Genus	Species	MP_Frozen_DNA_D0_1	MP_Frozen_DNA_D0_2	MP_Frozen_DNA_D0_3	MP_Frozen_DNA_D14_1	MP_Frozen_DNA_D14_2	MP_Frozen_DNA_D14_3	MP_Frozen_DNA_D21_1	MP_Frozen_DNA_D21_2	MP_Frozen_DNA_D21_3	MP_Frozen_DNA_D03_1	MP_Frozen_DNA_D03_2	MP_Frozen_DNA_D03_3	MP_Frozen_DNA_D40_1	MP_Frozen_DNA_D40_2	MP_Frozen_DNA_D40_3	MP_Frozen_DNA_D07_1	MP_Frozen_DNA_D07_2	MP_Frozen_DNA_D07_3	MP_Frozen_RNA_D0_1	MP_Frozen_RNA_D0_2	MP_Frozen_RNA_D0_3	MP_Frozen_RNA_D14_1	MP_Frozen_RNA_D14_2	MP_Frozen_RNA_D14_3	MP_Frozen_RNA_D21_1	MP_Frozen_RNA_D21_2	MP_Frozen_RNA_D21_3	MP_Frozen_RNA_D03_1	MP_Frozen_RNA_D03_2	MP_Frozen_RNA_D03_3	MP_Frozen_RNA_D07_1	MP_Frozen_RNA_D07_2	MP_Frozen_RNA_D07_3	MP_Mawi_DNA_D0_1	MP_Mawi_DNA_D0_2	MP_Mawi_DNA_D0_3	MP_Mawi_DNA_D14_1	MP_Mawi_DNA_D14_2	MP_Mawi_DNA_D14_3	MP_Mawi_DNA_D21_1	MP_Mawi_DNA_D21_2	MP_Mawi_DNA_D21_3	MP_Mawi_DNA_D03_1	MP_Mawi_DNA_D03_2	MP_Mawi_DNA_D03_3	MP_Mawi_DNA_D40_1	MP_Mawi_DNA_D40_2	MP_Mawi_DNA_D40_3	MP_Mawi_DNA_D07_1	MP_Mawi_DNA_D07_2	MP_Mawi_DNA_D07_3	MP_Mawi_RNA_D0_1	MP_Mawi_RNA_D0_2	MP_Mawi_RNA_D0_3	MP_Mawi_RNA_D14_1	MP_Mawi_RNA_D14_2	MP_Mawi_RNA_D14_3	MP_Mawi_RNA_D21_1	MP_Mawi_RNA_D21_2	MP_Mawi_RNA_D21_3	MP_Mawi_RNA_D03_1	MP_Mawi_RNA_D03_2	MP_Mawi_RNA_D03_3	MP_Mawi_RNA_D07_1	MP_Mawi_RNA_D07_2	MP_Mawi_RNA_D07_3	Taxonomy Id	Taxonomy Lineage
Coprobacillus sp. D7	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	556270	k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Coprobacillus(100883);s__Coprobacillus sp. D7(556270);
Coprobacter_u_s	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	Coprobacter_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.42	133.7	291.29	0.0	0.0	0.0	125.74	0.0	125.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1348911	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Barnesiellaceae(2005519);g__Coprobacter(1348911);s__Coprobacter_u_s(1348911);
Coprobacter fastidiosus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	Coprobacter fastidiosus	0.0	0.0	0.0	0.0	14.48	0.0	7.13	0.0	8.0	0.0	0.0	0.0	6.15	8.97	11.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	7.97	0.0	15.65	0.0	0.0	0.0	0.0	0.0	7.6	0.0	7.11	5.27	0.0	0.0	6.34	0.0	0.0	11.41	6.51	8.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1099853	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Barnesiellaceae(2005519);g__Coprobacter(1348911);s__Coprobacter fastidiosus(1099853);
Coprococcus_u_s	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.81	74.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.49	0.0	0.0	0.0	36.89	38.61	28.04	39.47	0.0	42.25	40.26	33042	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus_u_s(33042);
Coprococcus catus	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus catus	3161.08	2966.85	2840.64	3362.96	6120.59	3542.92	3400.51	2845.51	4003.66	3170.47	2706.66	2851.08	4255.89	3219.97	4564.35	3480.18	2795.52	3597.07	3674.01	3748.84	4533.61	5819.82	5851.53	5250.35	6353.94	7785.46	8219.58	2934.33	3681.84	5072.26	6693.56	6105.28	5896.28	4720.47	4636.18	3844.21	4539.32	3961.22	3616.44	4441.55	3903.41	3505.98	2773.65	3817.39	4207.6	4450.58	4374.16	3485.1	3446.59	3410.17	3567.09	1108.1	929.15	1234.58	780.27	408.34	457.39	497.32	532.77	544.83	522.6	365.5	535.6	204.33	588.97	537.55	116085	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus catus(116085);
Coprococcus comes	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	4063.33	4179.93	3675.53	4105.89	8436.63	4408.37	4484.18	4377.84	5378.7	4761.77	3964.58	3927.6	5988.01	4685.85	7118.56	4099.27	3412.3	4343.17	14002.66	16154.53	18315.94	33439.65	28219.56	36849.54	48597.04	56136.59	39101.64	18487.86	25383.43	10921.98	27671.91	22552.98	28032.12	4985.05	4906.48	4243.87	4176.88	3750.04	3741.6	4213.41	4058.52	3639.45	2674.66	3693.33	3856.67	4535.12	4696.26	3596.6	3291.11	3538.53	3526.85	1179.43	1242.73	1149.97	6747.19	4812.7	0.0	0.0	0.0	0.0	3409.33	3028.08	3247.94	1457.94	3996.39	3668.37	410072	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus comes(410072);
Coprococcus eutactus	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	14.71	13.86	13.57	19.38	33.58	18.26	17.05	18.48	22.67	18.31	16.34	12.49	25.24	19.86	26.07	14.8	11.28	15.27	0.0	0.0	0.0	36.32	0.0	0.0	23.38	0.0	0.0	33.14	0.0	0.0	0.0	0.0	0.0	16.95	16.34	14.65	26.52	32.02	25.83	29.33	27.19	25.16	14.88	15.18	16.01	28.1	26.57	21.34	12.41	15.97	17.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33043	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus eutactus(33043);
Coprococcus sp. ART55/1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus sp. ART55/1	44.53	42.56	30.56	39.12	82.64	44.99	37.88	46.61	58.43	50.34	38.3	41.59	57.91	44.52	65.89	37.99	31.85	45.96	16.96	0.0	0.0	27.45	20.42	0.0	0.0	0.0	0.0	13.13	0.0	13.72	0.0	0.0	29.06	49.99	44.2	39.08	56.93	57.37	62.97	66.24	64.34	63.2	34.08	43.24	43.19	67.53	59.91	44.51	36.69	41.48	42.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751585	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus sp. ART55/1(751585);
Coprococcus sp. HPP0048	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus sp. HPP0048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8	0.0	0.0	0.0	0.0	0.0	9.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1078091	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus sp. HPP0048(1078091);
Coprococcus sp. HPP0074	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus sp. HPP0074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.55	0.0	6.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1078090	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Coprococcus(33042);s__Coprococcus sp. HPP0074(1078090);
Coprothermobacter_u_s	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Coprothermobacter	Coprothermobacter_u_s	10.03	8.46	8.46	0.0	0.0	0.0	8.46	0.0	0.0	0.0	0.0	10.03	0.0	6.97	48.27	0.0	24.48	22.51	216.33	137.86	313.77	392.46	732.1	474.04	751.53	924.94	1612.69	474.02	517.59	704.9	755.18	644.02	576.48	15.08	0.0	15.09	0.0	16.87	0.0	0.0	15.08	15.08	10.03	8.46	0.0	0.0	0.0	8.46	0.0	13.34	0.0	216.38	106.9	149.54	456.25	197.66	460.41	300.57	290.58	109.73	270.78	358.01	382.08	90.85	364.96	310.73	68335	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Thermoanaerobacterales(68295);f__Thermodesulfobiaceae(227387);g__Coprothermobacter(68335);s__Coprothermobacter_u_s(68335);
Coriobacteriaceae bacterium 68-1-3	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacteriaceae_u_g	Coriobacteriaceae bacterium 68-1-3	36.37	43.93	25.8	24.26	72.18	23.41	24.8	29.79	35.53	50.5	49.88	47.53	34.91	28.29	51.8	46.53	45.5	50.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.59	28.64	30.11	27.59	29.33	22.41	25.02	29.23	30.91	24.2	38.18	37.85	28.58	25.05	17.2	22.74	28.23	39.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1531429	k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Coriobacteriaceae(84107);g__Coriobacteriaceae_u_g(84107);s__Coriobacteriaceae bacterium 68-1-3(1531429);
